"Module_RTclust","mz","time","TestSignal_plasma_09202017_50RP_014_NEG_matrix_1","TestSignal_plasma_09202017_50RP_015_NEG_matrix_2","TestSignal_plasma_09202017_50RP_016_NEG_matrix_3","TestSignal_plasma_09202017_50RP_017_NEG_NIST_1","TestSignal_plasma_09202017_50RP_018_NEG_NIST_2","TestSignal_plasma_09202017_50RP_019_NEG_NIST_3"
"16_3",583.27882,334.1,763.7,1041.9,515.7,9145.3,9988.6,12752.7
"16_3",196.10618,334.7,1175.3,1011,643.4,6464.5,6264.7,5252.1
"16_3",269.07843,334.7,1821.7,1827,1872.8,14723.7,14309.2,14269.1
"16_3",581.24043,334.7,1320.5,937.5,755.1,17371.1,17056.8,16494.3
"16_3",195.10244,335.3,6399.9,5856.4,7010.8,49764.5,51176.7,45279.9
"16_3",239.09266,335.3,3487.7,2542.7,2343.4,568733.4,567747.7,546025.7
"16_3",240.09565,335.3,1607.8,750,1106.6,77630.9,74240,71505.6
"16_3",327.06582,335.3,2254.9,1840.9,2579.5,5385.8,4814,6939
"16_3",355.06141,335.3,4923.1,3864.3,4605.4,10976.5,8017.7,9563
"16_3",291.06643,335.9,4808.1,2461.5,1535.1,12630.6,12209.9,11081.5
"16_3",498.28862,336.5,2102.5,1550,1489.1,198498.3,133583.2,195725.5
"16_3",331.17598,337.1,3303.8,2980.6,3018.6,25642.3,26289.5,24824.9
"16_3",641.3533,337.1,1312.8,2094.9,2208.3,11590.4,8675.7,15483.9
"16_3",241.14458,337.7,11465.5,11096.8,11117.9,70061.1,72410.3,69116.4
"16_3",242.14816,337.7,2413.1,2288.7,1923,9963.8,8466.4,11496.1
"16_3",369.17366,337.7,2987.1,2978.2,2360.6,241475,250112.6,235953.9
"16_3",471.24159,337.7,1159.5,919,959.2,53544.6,54998.7,53687.2
"16_3",513.23729,338.9,473.3,791.6,696.5,7273.6,5201.1,6541.7
"16_3",499.29129,339.5,1234.8,445.6,956.4,108902.3,105583.1,102413.9
"16_3",509.27466,339.5,853.7,567.5,633.7,12598.7,17587.2,15871.4
"16_3",393.26362,340.1,127.2,103.3,66.1,3805.6,4193.5,4742.1
"16_3",497.27495,340.1,367.5,702.9,369.1,35906.4,35063.8,34408.7
"16_3",500.29287,340.1,1015.2,487.9,426.8,31166.3,30072.6,31750.7
"16_3",446.29067,340.7,337.4,721.7,138.1,33724.2,31718.7,33570
"16_3",447.29339,340.7,431.1,531,329.6,8951.8,9229.7,10162.3
"16_3",315.18073,341.3,7583.8,6822.5,6775.4,9412.4,8665.3,8375.8
"16_3",455.22799,341.3,1155,831.1,864.2,18117.8,22800.7,18921.6
"16_3",238.07231,341.9,4946.2,8889.4,8108,198303.8,187753.8,189644.3
"16_3",337.16674,341.9,1956.6,1902.7,2416.6,15600.2,15804.3,15689.1
"16_3",443.15558,341.9,3162.5,1655.5,1854.2,54586.7,58780.1,54458.3
"16_3",627.37443,341.9,915.6,985.7,872.1,81341.8,88912.1,75968.2
"16_3",628.37774,341.9,926.6,573.8,474,28387.9,32990.8,31364.4
"16_3",429.17676,342.5,3868.6,2889.6,3296,19463,20185.5,16422.4
"16_3",444.15867,342.5,1018.6,1178.2,416.6,11208.6,12410.4,12970.5
"16_3",554.314,342.5,1031.1,1074.6,1452.4,9477.1,9009.6,9503.2
"16_3",592.32073,342.5,485.3,1060.1,590.9,5666.3,4306,4396.6
"16_3",629.38047,342.5,773.9,674.5,683.3,7778.7,5956.6,7244.2
"16_3",695.36105,342.5,557,1261.9,771.8,4050.9,5426.6,3459.6
"16_3",403.06149,343.1,563,686.9,556.5,4176.2,4483.4,3779.3
"16_3",675.34214,343.1,1202.5,547.3,854,5173.6,5427.1,3188.2
"16_3",241.08669,343.8,11545.8,11450.8,11571.1,109080,109164.6,106601.1
"16_3",309.07458,343.8,2059.5,1853.6,1244,10810.6,10608.7,10482.4
"16_3",321.17,343.8,2256.5,1666.1,1401.6,7887,10344.3,11455.5
"16_3",410.22099,344.4,1362.4,1128.4,721.8,6880,5824.8,5430.8
"16_3",489.24063,344.4,1803,1386.7,698.4,6184.4,5037.1,6449.7
"16_3",304.15284,345,1372.6,453.2,785.5,8799,7706.6,9362.7
"16_3",374.24444,345,10856.7,10982.3,10645.3,48621.3,49209,46729.3
"16_3",375.24766,345,2890.5,2613.1,3001.6,11445.2,12056.6,11596.5
"16_3",381.15503,345,2610.3,2247.2,1979,56983.6,56382.3,55125
"16_3",382.15862,345,828.3,1048.8,1081.7,14417.8,14401.4,10754.4
"16_3",420.2499,345,21766.7,21929.3,19011.6,92791.2,96332.5,94951.9
"16_3",421.25274,345,5047.6,5295.1,3805.5,23898.5,24196.2,23175.8
"16_3",422.25607,345,672.4,685.6,394.3,3506,4546.3,2599
"16_3",488.23703,345,4396.7,3578.8,3120.7,23633.4,24985.9,22994.4
"16_3",609.31205,345,3081.2,2705,2083.9,48810.3,50575.3,50336.5
"16_3",610.31576,345,2680.9,2191.2,2807.2,14496.4,15287.1,15601.2
"16_3",385.23803,346.2,2510.3,1831.2,2172.3,13562.9,13911.6,13565.4
"16_3",255.63112,346.8,425.5,397.9,272.2,25371.4,17893.3,19534.6
"16_3",512.26822,346.8,864.5,988.4,771.9,501320.3,515321.9,490865.9
"16_3",513.27122,346.8,1050,869.7,716.6,157812.3,154950.8,154741.7
"16_3",514.27096,346.8,820.5,909.4,1164.6,45342.7,45134.1,45666.9
"16_3",535.25331,346.8,1225,1022.4,686.2,8018.9,8340.3,6854.3
"16_3",398.93595,347.4,14052.6,14755,13778,109041.4,110839.3,109023.4
"16_3",534.24974,347.4,1548,1267.9,1349.7,23291.3,26345.8,24480.5
"16_3",601.33384,347.4,525.3,644.5,703.8,2179.9,2201.8,2692.5
"16_3",223.02821,349.2,20108.4,17378.6,22751.8,35085.9,35790,32449.9
"16_3",239.05983,349.2,23024.3,23220.7,24335.2,63341.5,40951.7,35529.5
"16_3",356.0293,349.2,15077.7,16754.6,16771.2,24855.6,23107.8,23476.6
"16_3",373.9532,349.2,7829,7444.3,9522.9,10302.3,12086.1,11630.8
"16_3",383.98157,349.2,7524.2,7883.2,7442,21759.5,22474.2,20570.2
"16_3",433.96446,349.2,1201.1,1399.8,1550.5,2812.6,3343.8,3809.5
"16_3",325.20119,349.8,3115.8,4077.6,2856.2,8767.6,9278.4,10678.5
"16_3",185.1183,351.6,9082,7353.4,5327.2,49558,46316.9,41056.5
"16_3",425.19964,352.2,939.9,767,1150.6,18885.9,16902.4,15412.8
"16_3",426.20279,352.2,518.2,600.7,723.8,4768.3,3871.3,5517.9
"16_3",385.98382,352.8,2892.7,2722.9,2876.5,8018.4,7238,6573.6
"16_3",495.29548,352.8,819.9,1027.5,1167.4,41269.2,43240.3,42692.3
"16_3",496.29956,352.8,1668.6,1382,2133.1,14820.8,14085.4,13557.6
"16_3",329.2333,353.5,6655.6,5199.4,4765.5,89921.6,84851,77370.3
"16_3",330.23643,353.5,999.7,1269.4,640,17321.7,15686.6,16230.6
"16_3",557.32917,353.5,1234.9,722,1434,35679.6,41661.8,34621.8
"16_3",556.32583,354.1,992.2,1198.6,1633.7,126701.5,125023.4,121313.8
"16_3",345.27572,356.5,564,721.4,400.5,5672,5612.2,5967.8
"16_3",456.21862,357.7,1664.5,1089.4,1023.2,27141.8,28793.5,28634.6
"16_3",453.23104,358.3,1797.9,1844.8,2336.7,14181.3,12859.9,13133.8
"16_3",183.13915,360.1,5004.5,4748.4,5345.4,23565.2,21413.2,21304
"16_3",243.16036,360.1,14768.3,14214.9,13592.3,42063.9,39697.8,35788.4
"16_3",491.32282,360.1,687.4,391.1,1075.6,5716,5280.6,5763.8
"16_3",609.34737,360.1,938.8,465.4,525.9,8121.4,6432,8186.7
"16_3",375.19265,361.9,1068.9,893.4,499.2,8144.3,7846.1,6947.8
"16_3",387.25273,365,2392.8,1790.7,2130.5,4489.2,5052,4881.5
"16_3",635.32841,365,1212.6,2497.5,1373.5,23470.6,26706.2,25288.7
"16_3",239.12876,365.6,13701.6,11099.1,12672.6,26155.2,26675.6,26699.2
"16_3",368.89775,365.6,9801.8,10245.7,9877,30195.6,28899.2,28141.6
"16_3",370.89397,365.6,5693.8,6575.1,5274.1,8107.5,8230.7,10223.1
"16_3",460.93217,365.6,4462,4788.6,4873.1,7501.8,7878.8,6537.4
"16_3",567.31679,365.6,1536.3,1163.1,1014.7,123630.3,68580.2,65058.1
"16_3",636.33249,365.6,2102.9,2391.3,2265.7,11238.3,7898.6,10139.3
"16_3",657.33087,365.6,1251.4,1881.2,1595.3,24780.5,22681,22909.6
"16_3",376.19965,366.2,625.7,340.6,198.8,7182,6531.7,6985.6
"16_3",620.34288,366.2,1332.1,640.7,945,6050.6,6848.9,6482.8
"16_3",369.97981,366.8,927.7,1004.4,1144.9,4289.4,6504.8,6530.9
"16_3",753.40594,366.8,743.8,852.8,932.5,1683.5,3812.4,3270.6
"16_3",368.97634,367.4,14057.5,12506.6,11264.6,75770.8,73778.8,72963.1
"16_3",412.96667,367.4,4905.3,4554.9,4961.9,22680.1,24184,22651.5
"16_3",321.14668,368,13226.3,7312.9,6758.2,76870.7,83297.2,83252.7
"16_3",255.10276,368.6,3293.6,2489.4,3300.1,16479,16667.5,16352.3
"16_3",394.29534,368.6,8870.3,8031.9,7451.8,26603.4,25401.4,26342.8
"16_3",395.29867,368.6,2616,1943.3,2104.3,6625.6,6791.8,4460.8
"16_3",448.30653,368.6,9071.4,7760,5255.7,1066497.1,1066235.5,1059507.4
"16_3",516.29377,368.6,1030.3,756.7,498,37851.3,53066.6,42303.3
"16_3",522.27465,368.6,2267.2,2715.1,2268.4,4350.4,5407.6,5751.5
"16_3",857.59784,368.6,484.9,174.9,273.5,3645.3,3726.7,3823
"16_3",407.27969,369.2,4858,4437.4,4978.8,69849.7,73463.1,69483.7
"16_3",408.28334,369.2,763926,796939.4,746451.1,811393.6,815668.8,804165.7
"16_3",448.93281,369.2,5000.4,4906.8,4217,10940.5,8849.9,10191.7
"16_3",450.31243,369.2,841.3,329.4,767.9,55190.8,57357.2,54023.7
"16_3",453.28459,369.2,1998.2,2107.6,1194.7,27205.7,31454.2,28132.7
"16_3",503.32185,369.2,703.4,377.1,742.5,33699.7,33608.2,32349.2
"16_3",430.2951,369.8,589.9,161.6,65.6,5864.6,6561.9,6748.5
"16_3",517.29931,370.4,732.9,780.7,694.1,30925.1,28674.6,22622.5
"16_3",456.25016,371,12413.9,13792.5,12194.8,19220.8,21120.5,19500.1
"16_3",455.24677,371.6,1616.6,1705.3,1761.1,69210.2,72646.7,70088
"16_3",505.20731,374.1,2267.6,2676.4,2454.7,28405.2,29660.8,28630.3
"16_3",479.26468,377.7,1238.6,1202.5,849.6,10432.6,9535.7,9595.7
"16_3",209.10127,378.3,7617.2,7425.2,6461.7,9565.9,8367.5,11193.6
"16_3",637.34405,379.5,1875.9,2320.4,2113.8,25919.2,22013.1,20873.3
"16_3",388.28876,380.7,1281.2,1462.1,1540.3,4346.6,4232.9,4120.4
"16_3",387.28578,381.3,5258.2,5998.1,4929.4,21233.9,20478.7,17624.3
"16_3",236.10515,381.9,34724.3,35778.7,33456.6,56355.6,49859.8,48758.7
"16_3",293.17546,381.9,170140.2,162641.1,151132.6,227097.4,235069.8,242943.3
"16_3",294.17925,381.9,30194.1,29872.4,28494.8,45774.7,46976.7,44428.9
"16_3",295.18226,381.9,4343,5000.4,3885.5,4998.1,5524.9,4739.6
"16_3",409.14428,381.9,12616.6,9505.1,8749.6,16678.8,13494.2,14972.3
"16_3",664.36158,383.2,635.5,667.7,461.8,5164.3,6128.6,6471.9
"16_3",481.28011,383.8,1785.5,831.6,771.5,67577.5,70095.9,69086.9
"16_3",482.28354,383.8,659.2,249.7,592.1,17469.4,19847.1,19674.1
"16_3",584.26045,383.8,3587.7,3380.6,3693.1,46685.6,45233.9,41376.6
"16_3",663.35946,383.8,531.4,1018.1,998.1,16973.1,14987.4,12540
"16_3",224.09273,384.4,231617.9,246489.4,231905.7,271472.5,285125.3,290810.9
"16_3",453.33283,385,1324.1,1377.8,1210.3,7871.4,10120.3,7985
"16_3",470.32145,385,297.7,296.5,279.6,3683.5,2384.8,3021.4
"16_3",431.31549,386.8,1225.2,1588.3,1721,16308.5,11860.1,13820.1
"16_3",395.24293,387.4,2873.8,2164.4,2212.1,14608.1,12102.4,14930.2
"16_3",493.27859,387.4,271.6,222.5,476.6,4734.5,6122.8,5383.4
"16_3",526.9769,387.4,8967.4,7961.2,8864.9,10321.7,8277.3,9488.7
"16_3",291.15976,388,13309.3,15099.3,12339,18079.6,18330,15145.7
"16_3",540.26309,388,1747.2,1087.9,890.5,21354.7,20901.3,22077.8
"16_3",213.14954,388.6,4153.8,3913.8,3728.4,24973.3,24830.3,24593
"16_3",418.97283,388.6,6097.9,5230,5403.5,17794.8,16475.3,17393.9
"16_3",498.9295,388.6,8368.9,7478.6,8287.3,299753,300885.8,293729.2
"16_3",499.93276,388.6,5132.6,4684.8,3959.9,28346.8,26273.2,27544.3
"16_3",323.16235,389.8,7436.3,5812.6,4846.5,23317.2,26391.6,24959.3
"16_3",484.26758,389.8,635.2,468.3,573.2,13069.4,11397.3,9716
"16_3",223.1339,391,5526.1,4753.7,3877.8,41224.4,40114.3,39199.2
"16_3",267.12392,391,3800.8,3444.5,3200.7,681703.7,705950.3,677202.4
"16_3",268.12699,391,1803,1715.1,1212.4,111495.5,115997.2,112915
"16_3",357.09309,391,3266.8,4376.1,3388.8,15544.4,15612,17571.3
"16_3",425.07987,391,744,970.5,669.1,7282,7084,6433.2
"16_3",289.10535,391.6,4183.7,3493.4,2811.7,24089,24817.4,21108.3
"16_3",290.10945,391.6,1277.7,1060.4,886.5,2501.9,3586.4,2951.1
"16_3",335.11092,391.6,3039.5,2144.8,2551.2,16971.8,17840.3,17270.1
"16_3",584.35501,392.9,399.7,365.9,259.7,21905.7,22357.2,24233.9
"16_3",622.33089,396.5,1476.1,2056.8,2602.3,5284,6975.1,6774.6
"16_3",349.14813,397.1,1949.9,1570.3,2020.8,7288.4,7063.9,5727.4
"16_3",621.32767,397.1,1888,1174.9,1904.5,17724.1,17115.4,15880.3
"16_3",328.23065,399.5,817.5,956.3,881.4,3870.5,5648.5,4906.4
"16_3",658.35899,399.5,905.9,376.7,675,3907.4,4532.8,4825.6
"16_3",467.34836,402,1405.8,1289.7,1421.6,8695.7,9265.9,7552.7
"16_3",473.27515,402.6,862.9,1436.2,1074.5,15756.6,13752.1,11714.7
"16_3",411.20188,405,1474.6,1475.7,1037.1,14399.1,15670.5,14900.7
"16_3",461.0008,405.6,7196.4,6406.7,5423.3,10170,9143.8,8548.1
"16_3",345.03167,406.2,14180.4,10806.2,9145.3,16086.3,16492.1,14263.1
"16_3",295.19091,406.8,7624,7609.2,6923,47698.6,48000.8,46445.3
"16_3",475.32659,406.8,267.7,1031.1,993.8,12096.3,10292,12595.3
"16_3",507.22286,406.8,3444.9,2273.5,2318.8,233864.1,209284.9,203831.9
"16_3",508.22647,406.8,1150.9,1233.8,851.5,75438.2,67414.8,62409.2
"16_3",509.22904,406.8,2957.6,1975.2,1878.1,18636.1,14565.4,13447.3
"16_3",529.20474,406.8,938.4,865.1,640.5,13268.3,15657.3,12892.4
"16_3",530.20789,406.8,266.2,258.1,571.5,4134.1,4450.9,4463.6
"16_3",283.19144,407.4,3739.8,3703.4,3828.1,40378.8,42432.3,38438
"16_3",307.15835,408,9228,9959.4,7893.7,44901.7,52834,43755.5
"16_3",308.16109,408,2191.9,2486.8,1900.2,7770.3,9503.4,3393
"16_3",422.32704,408.6,2893.7,3266,2865.2,25687.1,23785.2,26007.5
"16_3",578.30949,408.6,898.7,1015.5,836.7,5363.9,6147.1,7079.4
"16_3",350.20976,409.2,3525.4,1347.1,1206.4,13016.5,16965.7,15704
"16_3",519.22222,409.2,3251.1,2494.9,2913.7,8944.8,6944.6,7550.6
"16_3",311.22239,410.4,12944.3,11294.2,11458.3,61405.1,65508.8,59257
"16_3",312.22596,410.4,3651.4,3192.5,3160,13267.2,13985.8,15451.5
"16_3",249.1862,411.1,806.2,0,0,8964.9,7895.1,8816.3
"16_3",215.16518,413.5,2605.8,2549,2834.6,16226.7,18699.5,20021.1
"16_3",463.30571,413.5,1391.9,1128.9,630.2,30344.7,31467.7,27093.2
"16_3",464.30949,413.5,384.5,549.3,0,8025.7,8217,9924.2
"16_3",397.22272,414.1,2324.2,1225.6,1968.8,55970.9,54431.5,55252.6
"16_3",265.14775,415.3,348235.5,342796.7,332241.3,1294071.2,1340928.5,1339307.6
"16_3",266.15087,415.3,46060.9,46512.8,39615.6,180889.4,192991.5,183019.2
"16_3",267.14677,415.3,15782,13765.3,11617.2,61920,55019.6,58305.6
"16_3",313.07808,415.3,5424.6,8806.6,9737.4,12500.6,15058.5,14255.3
"16_3",333.13495,415.3,14493.9,12416.5,13219.6,47719,45430,42370.4
"16_3",334.13828,415.3,2799,3038.1,2424.6,6881.3,6971.1,7279.2
"16_3",350.1251,415.3,3405.4,3798.2,3386.8,9435.9,10843.3,9174.6
"16_3",401.12252,415.3,3648,3371.5,4389.6,10627.8,12250.3,11461.6
"16_3",429.04681,415.3,23426.3,22756.5,34024.3,36369.2,34849.7,36649.9
"16_3",458.00034,415.3,3572.4,3893.5,5392,5637.2,5025.8,5667.4
"16_3",437.29025,415.9,1424.2,2272.8,898.7,173606,146397.1,168690.4
"16_3",438.29379,415.9,474.8,584.2,186.5,43885.5,40612,47288.9
"16_3",350.89629,416.5,10122.5,5855.1,6684.2,9747.6,9296.5,8482.8
"16_3",351.0526,417.1,1139.8,1985.2,1590.6,3708.3,3411.4,2312.5
"16_3",253.08285,417.7,4847.6,4592.9,3869.4,164000.7,164840.8,155515.1
"16_3",254.08641,417.7,1675.8,1145.6,877.6,21016.8,23513.9,22503.1
"16_3",335.08109,417.7,605.3,847.2,450.5,3194.2,3874.9,2720.9
"16_3",339.10263,417.7,2023.6,1948.3,957.9,12321.1,10673.3,10890.8
"16_3",367.09726,417.7,1207.6,1722.1,1804.2,15660.3,15974.3,13740.5
"16_3",432.31188,417.7,557,634.7,646.2,21003.6,19915.1,19745.4
"16_3",273.11082,418.3,2740.4,2103.8,2637.4,12993.3,14367.5,15430.7
"16_3",644.95943,418.3,64175.6,69281.2,73924.5,81693.3,77713.5,72230.9
"16_3",239.16491,419.5,5288.4,5602.8,4932,20806.2,25078.4,25219.1
"16_3",480.28655,420.7,597,99.3,848,32969.5,31540.5,31272.6
"16_3",547.27086,420.7,691.4,1025.2,680.9,4686.3,5436.5,4891
"16_3",479.28301,421.4,673.9,952.5,810.4,109877,105050.5,105241.4
"16_3",297.15268,423.2,403235.6,387065,365003.8,445977.7,437848,426918.5
"16_3",298.15601,423.2,59396.9,63432,60786,75826.3,77988.4,75798.2
"16_3",487.32718,423.2,1668.5,1351.2,659.6,46630,43296.5,43327
"16_3",353.17885,423.8,1302,1236.8,753.7,7589.4,6343.9,7421.7
"16_3",234.15812,424.4,23195.9,22774.5,24165.1,28819.8,26829,29255.7
"16_3",468.33244,424.4,70.8,184,109.3,2581,2961.2,3626.5
"16_3",233.15478,425,141744.1,155552.8,145338.9,176056.9,175741.2,167669.7
"16_3",376.22514,425.6,9404.4,4151.9,2510.4,38146.5,41632.1,41362.9
"16_3",391.28506,425.6,2502.3,1473.7,1397,241393.8,236737.5,240614.8
"16_3",392.2881,425.6,1015.6,481.1,251.1,66710.7,31845.9,61465.1
"16_3",393.29114,425.6,508.3,1017.5,392.8,11572.3,12166.7,9847.4
"16_3",507.25312,426.2,563.6,414.5,473,7234.1,7067.8,6018.7
"16_3",505.38497,427.4,365.6,282.5,186.3,1951.1,1856.3,2327.2
"16_3",415.31671,428,4697.5,3672.4,4103,18289.3,16200.4,16482.6
"16_3",285.20701,428.6,10081.7,10760.3,8952.9,44294.4,41510.5,40693.1
"16_3",286.21011,428.6,2374.5,1940.3,2254.6,6694.5,4743.5,7352.4
"16_3",469.25852,429.2,489.1,534.8,404.8,3483.9,4842.1,5517.4
"16_3",577.37344,429.2,271.2,695.5,374,6178.7,6625,7877.4
"16_3",322.16663,429.8,3653.1,2605.4,3217.4,6436.5,7484.7,7020.6
"16_3",433.22301,429.8,2318.2,1609.7,2057.1,7598.7,7259.4,7712.4
"16_3",448.2782,429.8,295.9,647.8,229.5,9603.1,9700.7,8609.5
"16_3",447.27478,430.4,820.7,522.5,697.2,31827.6,33147.9,30788.9
"16_3",256.19174,431,4811.7,5659.2,5286,12228.8,10128.8,13029.9
"16_3",309.17402,431,77784.1,80556.6,74440.6,359570.3,367029.7,350114.9
"16_3",310.17732,431,11716.5,12607.8,12216.2,62060,57032.3,61444.6
"16_3",377.1612,431,5140.9,4677.7,4015.7,15776.5,14758.6,16264.4
"16_3",595.38407,431.7,163.4,580.9,483,6562.7,7772.9,7579.4
"16_3",431.31502,432.8,1348.4,402.7,643.6,23830.4,24232.7,21792.2
"16_3",477.32105,432.8,859.9,719.6,501.8,22511.6,24249,18845.3
"16_3",661.38304,433.5,696.5,768,838.6,2396,2477.6,2402.9
"16_3",429.30034,434,188.1,405.4,884,73214.2,73754,69749.4
"16_3",430.30345,434,242.5,429.6,394.8,23920.4,24939.2,24374
"16_3",493.29931,434,726.7,466.5,332.8,6637.4,4761.1,6393.5
"16_3",476.30894,434.1,207.2,408.1,204.8,16048.2,14129.7,14859.2
"16_3",497.28904,434.1,413.1,442.6,430,8746.2,8201.2,8546.3
"16_3",275.16809,434.7,17936.8,22398.8,20932.7,46713.6,45445.9,41654.9
"16_3",475.30574,434.7,2165.3,1776.6,1391.6,49761.4,49892.5,46343.1
"16_3",444.33276,435.3,308.8,332.1,186,2600.1,2424.6,2376.4
"16_3",502.27025,435.3,86.4,598.8,107,13493.6,12509.3,13133.6
"16_3",512.29897,435.3,3760.2,2459.8,2169.8,857873.8,871727.9,849519.7
"16_3",513.30227,435.3,1906.3,1384.7,1226,235596.4,230663,237509.3
"16_3",514.30482,435.3,594.5,589.7,868.7,46817.5,44243.3,46756
"16_3",536.29952,435.3,1729.3,2362.5,2249.8,30539.6,31568.7,33592.8
"16_3",569.27261,435.3,1385.3,1459.2,1593.4,61218.7,54893.6,55261.8
"16_3",570.27518,435.3,1518.9,1344.4,837.8,15399.4,12918.7,18306.1
"16_3",580.28625,435.3,1194.8,926.7,1456.3,51523.4,51137.2,49900.4
"16_3",581.28955,435.3,927.8,1558.9,1459.4,11490,12129.2,13809
"16_3",628.26752,435.3,879.7,1137.3,769.7,4535.4,4823.2,4686.1
"16_3",648.27395,435.3,1322.3,1372.7,1139,17417.2,17847.5,15998.3
"16_3",649.27736,435.3,939.6,1137.6,1331.5,4777.9,4989.4,5611.3
"16_3",271.22749,436.5,18401.9,16711,16659.1,40576,42862.6,39051.9
"16_3",573.3313,436.5,1417.9,1957.2,2057.1,9222.5,7962.1,5792.5
"16_3",421.18699,437.1,1881.7,2355,2117.6,8857,9170.9,9377.1
"16_3",597.27189,437.1,1516.9,1190.1,1164,12007.7,6981,9948.5
"16_3",630.96086,437.1,11702.2,12584.2,13038.6,14724.9,14867,14127.1
"16_3",694.95621,437.1,71746.7,74841.3,80949.5,86572.4,79776.3,77810.8
"16_3",280.16646,437.7,10761.4,9127.5,10209.8,134927.7,134245.7,134333.7
"16_3",281.16225,438.3,8970.4,7222.1,7331.4,37616.9,39444.2,34227.3
"16_3",347.15154,438.3,3966,3774.4,3335.5,26974.2,29868.6,22924.5
"16_3",485.27844,438.3,2560.6,2733.7,4097.6,28500.5,30526.2,28646.4
"16_3",486.28129,438.3,1084.7,877.4,782.1,6989.9,6822.4,7815.7
"16_3",397.22591,438.9,18873.9,20859.5,17461.7,110334,116532,112829.8
"16_3",398.22943,438.9,4258.2,4098.9,4878.4,23752.2,24397.6,24689.3
"16_3",441.25219,438.9,7690.1,8167.3,7209.5,57041.9,55502.4,58063.1
"16_3",442.25544,439.5,2774.3,2012.2,2100.2,13635.7,14752.3,13135.3
"16_3",424.24658,441.3,607.5,510.6,285.6,5528.7,7471,6075.2
"16_3",315.25371,443.1,50149.9,51867.1,48049.6,79839.7,79748,77042.9
"16_3",552.2853,444.3,690.1,568.4,933.7,10244.2,9588.3,7762.9
"16_3",562.31457,444.3,2087.3,1187.8,1572.4,543441.3,547413,539174.5
"16_3",563.31779,444.3,1358.7,1906.8,1507.4,167833.6,167084.4,167076.8
"16_3",630.30158,444.3,2111.8,1649.1,2143.6,33398.1,33584.6,32105.4
"16_3",631.30474,444.3,1991.5,1680.8,1764.2,10345.6,11580.1,9606.1
"16_3",723.29078,444.3,1303.4,764.1,1297.2,3901.2,3463.4,4339.6
"16_3",586.31449,444.9,2640.6,1940.2,1280.9,536810.6,545295,531959.9
"16_3",587.31791,444.9,1320.3,1773,1744.3,171226.6,182739.3,183678.9
"16_3",588.32074,444.9,1333.2,1079.2,1705,38082.2,41083.9,38915.8
"16_3",654.30098,444.9,1102.2,1610.3,1480.2,35829,33767.2,33653.4
"16_3",698.28956,444.9,2417.8,1938.4,2339.6,11562.8,9549.7,11897.6
"16_3",576.28555,445.5,1238.4,1222.1,1244.6,10120.9,7316.1,9742.6
"16_3",589.32347,445.5,765.4,875.7,1091.5,6519,6362.4,5572.4
"16_3",829.48748,445.5,428.8,0,343.9,2600,2971.3,2606.6
"16_3",852.48484,445.5,224.8,137.7,122,6931.9,6472.2,6689.1
"16_3",853.48856,445.5,303.4,170.1,166.7,3633.8,4166.3,3564.2
"16_3",241.18094,446.1,3670,3907.9,2514.2,34115.2,29163.2,28708.2
"16_3",550.31414,446.1,756.9,1261.6,937.4,5458.7,6732.6,9354
"16_3",828.48466,446.1,384,67.2,178.4,4553.2,5835.5,5612.5
"16_3",1079.63151,446.1,1160.4,1141.2,1308.4,2301,2253.2,2102.5
"16_3",457.09864,446.8,7253.4,8269.1,7172,8628.4,8350.2,7817.9
"16_3",470.34822,447.3,156.2,211.6,379.4,5920.8,5916.8,4797
"16_3",805.48781,447.9,0,269.8,562.7,9103.4,8074.6,8080.1
"16_3",1055.63103,447.9,898.9,1149.3,1166,1990.7,2380.3,2059
"16_3",804.4854,448.5,612.8,422.4,573.2,18916.5,20052.6,18879.6
"16_3",528.28636,449.2,696.6,770.8,686.9,34184.3,35308.8,34823.8
"16_3",530.28386,449.7,1351.8,886.5,785.3,15012.1,11941.9,11184.8
"16_3",538.31463,449.7,6096.6,3546.8,1931.9,2216453.3,2270012.3,2276931
"16_3",539.31786,449.7,3118.5,2511.1,1883.9,632320.1,638476.8,632982.8
"16_3",540.32055,449.7,4577.3,2408,1652.6,126938.7,128639.6,130812.2
"16_3",541.32352,449.7,1854.4,1413.6,1516.1,15903,20855.8,20501.9
"16_3",606.30204,449.7,1433.8,1338.5,1663.7,132559.7,138196.7,134591.6
"16_3",607.30535,449.7,946.1,1730.5,1379.1,37994.8,40222.1,41728.4
"16_3",610.31384,449.7,851.6,813.7,369,5018,4386.5,3860.7
"16_3",626.28845,449.7,1174.9,1484.2,1862.1,6938.4,5163.7,8121.7
"16_3",638.23893,449.7,1467.7,1335.9,1651,7454.1,5951,5113.8
"16_3",668.27215,449.7,2303.3,1514.8,2047.8,11475.7,10554.3,11150.6
"16_3",674.28933,449.7,2711.4,2168.6,1757.7,42757.5,44497.6,46106
"16_3",675.29297,449.7,1571.4,2096.9,2187.6,12572.8,13812.7,14586.7
"16_3",742.27652,449.7,2261.8,1500.9,2741.7,20249.4,22404.6,26258.7
"16_3",743.28025,449.7,2442.3,2205,1958.4,6571.3,6747.5,6732.7
"16_3",1031.63164,449.7,1486,1382.5,1936.6,10299.4,9618.5,11274.1
"16_3",684.24504,449.8,1245.5,1018.6,698.2,9333.4,9797.8,8693.8
"16_3",474.26208,450.9,999.6,1227.5,411.1,61161.9,60916.7,57620.3
